id,date,cluster,codigo,ritual,duracao_min,completed,notas
oper_trn_T6_20260519,2026-05-19,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260519,2026-05-19,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260519,2026-05-19,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260519,2026-05-19,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260520,2026-05-20,oper,T1,Sessão despertar,5,True,Synthetic Hardcore
oper_trn_T2_20260520,2026-05-20,oper,T2,Entrada MANHA,3,False,Synthetic Hardcore
oper_trn_T3_20260520,2026-05-20,oper,T3,Início foco #1,2,False,Synthetic Hardcore
oper_trn_T4_20260520,2026-05-20,oper,T4,Pausa manhã,10,True,Synthetic Hardcore
oper_trn_T5_20260520,2026-05-20,oper,T5,Entrada TARDE,3,True,Synthetic Hardcore
oper_trn_T6_20260520,2026-05-20,oper,T6,Almoço,45,False,Synthetic Hardcore
oper_trn_T7_20260520,2026-05-20,oper,T7,Pós-almoço,20,True,Synthetic Hardcore
oper_trn_T8_20260520,2026-05-20,oper,T8,Entrada NOITE,3,True,Synthetic Hardcore
oper_trn_T9_20260520,2026-05-20,oper,T9,Sessão dormir,10,True,Synthetic Hardcore
oper_trn_T1_20260521,2026-05-21,oper,T1,Sessão despertar,5,True,Synthetic Recuperacao
oper_trn_T2_20260521,2026-05-21,oper,T2,Entrada MANHA,3,True,Synthetic Recuperacao
oper_trn_T3_20260521,2026-05-21,oper,T3,Início foco #1,2,True,Synthetic Recuperacao
oper_trn_T4_20260521,2026-05-21,oper,T4,Pausa manhã,10,True,Synthetic Recuperacao
oper_trn_T5_20260521,2026-05-21,oper,T5,Entrada TARDE,3,True,Synthetic Recuperacao
oper_trn_T6_20260521,2026-05-21,oper,T6,Almoço,45,True,Synthetic Recuperacao
oper_trn_T7_20260521,2026-05-21,oper,T7,Pós-almoço,20,False,Synthetic Recuperacao
oper_trn_T8_20260521,2026-05-21,oper,T8,Entrada NOITE,3,True,Synthetic Recuperacao
oper_trn_T9_20260521,2026-05-21,oper,T9,Sessão dormir,10,True,Synthetic Recuperacao
oper_trn_T1_20260522,2026-05-22,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260522,2026-05-22,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260522,2026-05-22,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260522,2026-05-22,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260522,2026-05-22,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260522,2026-05-22,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260522,2026-05-22,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260522,2026-05-22,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260522,2026-05-22,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260523,2026-05-23,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260523,2026-05-23,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260523,2026-05-23,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260523,2026-05-23,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260523,2026-05-23,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260523,2026-05-23,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260523,2026-05-23,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260523,2026-05-23,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260523,2026-05-23,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260524,2026-05-24,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260524,2026-05-24,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260524,2026-05-24,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260524,2026-05-24,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260524,2026-05-24,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260524,2026-05-24,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260524,2026-05-24,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260524,2026-05-24,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260524,2026-05-24,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260525,2026-05-25,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260525,2026-05-25,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260525,2026-05-25,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260525,2026-05-25,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260525,2026-05-25,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260525,2026-05-25,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260525,2026-05-25,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260525,2026-05-25,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260525,2026-05-25,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260526,2026-05-26,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260526,2026-05-26,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260526,2026-05-26,oper,T3,Início foco #1,2,False,Synthetic Padrao_Ouro
oper_trn_T4_20260526,2026-05-26,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260526,2026-05-26,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260526,2026-05-26,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260526,2026-05-26,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260526,2026-05-26,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260526,2026-05-26,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260527,2026-05-27,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260527,2026-05-27,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260527,2026-05-27,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260527,2026-05-27,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260527,2026-05-27,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260527,2026-05-27,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260527,2026-05-27,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260527,2026-05-27,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260527,2026-05-27,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260528,2026-05-28,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260528,2026-05-28,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260528,2026-05-28,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260528,2026-05-28,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260528,2026-05-28,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260528,2026-05-28,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260528,2026-05-28,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260528,2026-05-28,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260528,2026-05-28,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260529,2026-05-29,oper,T1,Sessão despertar,5,True,Synthetic Lunch_Pesado
oper_trn_T2_20260529,2026-05-29,oper,T2,Entrada MANHA,3,True,Synthetic Lunch_Pesado
oper_trn_T3_20260529,2026-05-29,oper,T3,Início foco #1,2,True,Synthetic Lunch_Pesado
oper_trn_T4_20260529,2026-05-29,oper,T4,Pausa manhã,10,True,Synthetic Lunch_Pesado
oper_trn_T5_20260529,2026-05-29,oper,T5,Entrada TARDE,3,True,Synthetic Lunch_Pesado
oper_trn_T6_20260529,2026-05-29,oper,T6,Almoço,45,True,Synthetic Lunch_Pesado
oper_trn_T7_20260529,2026-05-29,oper,T7,Pós-almoço,20,True,Synthetic Lunch_Pesado
oper_trn_T8_20260529,2026-05-29,oper,T8,Entrada NOITE,3,True,Synthetic Lunch_Pesado
oper_trn_T9_20260529,2026-05-29,oper,T9,Sessão dormir,10,False,Synthetic Lunch_Pesado
oper_trn_T1_20260530,2026-05-30,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260530,2026-05-30,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260530,2026-05-30,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260530,2026-05-30,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260530,2026-05-30,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260530,2026-05-30,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260530,2026-05-30,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260530,2026-05-30,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260530,2026-05-30,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260531,2026-05-31,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260531,2026-05-31,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260531,2026-05-31,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260531,2026-05-31,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260531,2026-05-31,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260531,2026-05-31,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260531,2026-05-31,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260531,2026-05-31,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260531,2026-05-31,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260601,2026-06-01,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260601,2026-06-01,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260601,2026-06-01,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260601,2026-06-01,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260601,2026-06-01,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260601,2026-06-01,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260601,2026-06-01,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260601,2026-06-01,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260601,2026-06-01,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260602,2026-06-02,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260602,2026-06-02,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260602,2026-06-02,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260602,2026-06-02,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260602,2026-06-02,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260602,2026-06-02,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260602,2026-06-02,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260602,2026-06-02,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260602,2026-06-02,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260603,2026-06-03,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260603,2026-06-03,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260603,2026-06-03,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260603,2026-06-03,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260603,2026-06-03,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260603,2026-06-03,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260603,2026-06-03,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260603,2026-06-03,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260603,2026-06-03,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260604,2026-06-04,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260604,2026-06-04,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260604,2026-06-04,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260604,2026-06-04,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260604,2026-06-04,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260604,2026-06-04,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260604,2026-06-04,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260604,2026-06-04,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260604,2026-06-04,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260605,2026-06-05,oper,T1,Sessão despertar,5,False,Synthetic Doente
oper_trn_T2_20260605,2026-06-05,oper,T2,Entrada MANHA,3,True,Synthetic Doente
oper_trn_T3_20260605,2026-06-05,oper,T3,Início foco #1,2,True,Synthetic Doente
oper_trn_T4_20260605,2026-06-05,oper,T4,Pausa manhã,10,True,Synthetic Doente
oper_trn_T5_20260605,2026-06-05,oper,T5,Entrada TARDE,3,True,Synthetic Doente
oper_trn_T6_20260605,2026-06-05,oper,T6,Almoço,45,False,Synthetic Doente
oper_trn_T7_20260605,2026-06-05,oper,T7,Pós-almoço,20,False,Synthetic Doente
oper_trn_T8_20260605,2026-06-05,oper,T8,Entrada NOITE,3,False,Synthetic Doente
oper_trn_T9_20260605,2026-06-05,oper,T9,Sessão dormir,10,True,Synthetic Doente
oper_trn_T1_20260606,2026-06-06,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260606,2026-06-06,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260606,2026-06-06,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260606,2026-06-06,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260606,2026-06-06,oper,T5,Entrada TARDE,3,False,Synthetic Padrao_Ouro
oper_trn_T6_20260606,2026-06-06,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260606,2026-06-06,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260606,2026-06-06,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260606,2026-06-06,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260607,2026-06-07,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260607,2026-06-07,oper,T2,Entrada MANHA,3,False,Synthetic Fim_de_Semana
oper_trn_T3_20260607,2026-06-07,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260607,2026-06-07,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260607,2026-06-07,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260607,2026-06-07,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260607,2026-06-07,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260607,2026-06-07,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260607,2026-06-07,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260608,2026-06-08,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260608,2026-06-08,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260608,2026-06-08,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260608,2026-06-08,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260608,2026-06-08,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260608,2026-06-08,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260608,2026-06-08,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260608,2026-06-08,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260608,2026-06-08,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260609,2026-06-09,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260609,2026-06-09,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260609,2026-06-09,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260609,2026-06-09,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260609,2026-06-09,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260609,2026-06-09,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260609,2026-06-09,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260609,2026-06-09,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260609,2026-06-09,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260610,2026-06-10,oper,T1,Sessão despertar,5,True,Synthetic Feriado
oper_trn_T2_20260610,2026-06-10,oper,T2,Entrada MANHA,3,True,Synthetic Feriado
oper_trn_T3_20260610,2026-06-10,oper,T3,Início foco #1,2,True,Synthetic Feriado
oper_trn_T4_20260610,2026-06-10,oper,T4,Pausa manhã,10,True,Synthetic Feriado
oper_trn_T5_20260610,2026-06-10,oper,T5,Entrada TARDE,3,False,Synthetic Feriado
oper_trn_T6_20260610,2026-06-10,oper,T6,Almoço,45,True,Synthetic Feriado
oper_trn_T7_20260610,2026-06-10,oper,T7,Pós-almoço,20,True,Synthetic Feriado
oper_trn_T8_20260610,2026-06-10,oper,T8,Entrada NOITE,3,True,Synthetic Feriado
oper_trn_T9_20260610,2026-06-10,oper,T9,Sessão dormir,10,True,Synthetic Feriado
oper_trn_T1_20260611,2026-06-11,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260611,2026-06-11,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260611,2026-06-11,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260611,2026-06-11,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260611,2026-06-11,oper,T5,Entrada TARDE,3,False,Synthetic Padrao_Ouro
oper_trn_T6_20260611,2026-06-11,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260611,2026-06-11,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260611,2026-06-11,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260611,2026-06-11,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260612,2026-06-12,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260612,2026-06-12,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260612,2026-06-12,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260612,2026-06-12,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260612,2026-06-12,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260612,2026-06-12,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260612,2026-06-12,oper,T7,Pós-almoço,20,False,Synthetic Padrao_Ouro
oper_trn_T8_20260612,2026-06-12,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260612,2026-06-12,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260613,2026-06-13,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260613,2026-06-13,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260613,2026-06-13,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260613,2026-06-13,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260613,2026-06-13,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260613,2026-06-13,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260613,2026-06-13,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260613,2026-06-13,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260613,2026-06-13,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260614,2026-06-14,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260614,2026-06-14,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260614,2026-06-14,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260614,2026-06-14,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260614,2026-06-14,oper,T5,Entrada TARDE,3,False,Synthetic Fim_de_Semana
oper_trn_T6_20260614,2026-06-14,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260614,2026-06-14,oper,T7,Pós-almoço,20,False,Synthetic Fim_de_Semana
oper_trn_T8_20260614,2026-06-14,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260614,2026-06-14,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260615,2026-06-15,oper,T1,Sessão despertar,5,True,Synthetic Fim_de_Semana
oper_trn_T2_20260615,2026-06-15,oper,T2,Entrada MANHA,3,True,Synthetic Fim_de_Semana
oper_trn_T3_20260615,2026-06-15,oper,T3,Início foco #1,2,True,Synthetic Fim_de_Semana
oper_trn_T4_20260615,2026-06-15,oper,T4,Pausa manhã,10,True,Synthetic Fim_de_Semana
oper_trn_T5_20260615,2026-06-15,oper,T5,Entrada TARDE,3,True,Synthetic Fim_de_Semana
oper_trn_T6_20260615,2026-06-15,oper,T6,Almoço,45,True,Synthetic Fim_de_Semana
oper_trn_T7_20260615,2026-06-15,oper,T7,Pós-almoço,20,True,Synthetic Fim_de_Semana
oper_trn_T8_20260615,2026-06-15,oper,T8,Entrada NOITE,3,True,Synthetic Fim_de_Semana
oper_trn_T9_20260615,2026-06-15,oper,T9,Sessão dormir,10,True,Synthetic Fim_de_Semana
oper_trn_T1_20260616,2026-06-16,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260616,2026-06-16,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260616,2026-06-16,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260616,2026-06-16,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260616,2026-06-16,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260616,2026-06-16,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260616,2026-06-16,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260616,2026-06-16,oper,T8,Entrada NOITE,3,True,Synthetic Padrao_Ouro
oper_trn_T9_20260616,2026-06-16,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260617,2026-06-17,oper,T1,Sessão despertar,5,True,Synthetic Padrao_Ouro
oper_trn_T2_20260617,2026-06-17,oper,T2,Entrada MANHA,3,True,Synthetic Padrao_Ouro
oper_trn_T3_20260617,2026-06-17,oper,T3,Início foco #1,2,True,Synthetic Padrao_Ouro
oper_trn_T4_20260617,2026-06-17,oper,T4,Pausa manhã,10,True,Synthetic Padrao_Ouro
oper_trn_T5_20260617,2026-06-17,oper,T5,Entrada TARDE,3,True,Synthetic Padrao_Ouro
oper_trn_T6_20260617,2026-06-17,oper,T6,Almoço,45,True,Synthetic Padrao_Ouro
oper_trn_T7_20260617,2026-06-17,oper,T7,Pós-almoço,20,True,Synthetic Padrao_Ouro
oper_trn_T8_20260617,2026-06-17,oper,T8,Entrada NOITE,3,False,Synthetic Padrao_Ouro
oper_trn_T9_20260617,2026-06-17,oper,T9,Sessão dormir,10,True,Synthetic Padrao_Ouro
oper_trn_T1_20260618,2026-06-18,oper,T1,Sessão despertar,5,True,Synthetic Desvio_Leve
oper_trn_T2_20260618,2026-06-18,oper,T2,Entrada MANHA,3,True,Synthetic Desvio_Leve
